tweet,true_label,model_label,model_prob
"You know the one thing I really wish I could see? I want  a Piers Morgan esque interview with #LilleeJean where she's forced to explain her shitty behaviour and see if she storms off or comes up with some BS to make her look cute and innocent.

It'd be a fun watch.",1,0,0.99930084
"wow, ok, unfollowing now. Was a big fan of putting your left leg in, but just heard about taking your left leg out",1,0,0.99721307
Only posting selfie’s?? On YOUR own Instagram account?? Crazy right,1,0,0.9705519
do people with clear skin feel accomplished?? superior??? comfortable in their own skin???? what’s that like lmfao,1,0,0.999252
So nice of my family to decide that I’m hosting a Mother’s Day brunch for everyone at my house. https://t.co/DWZI9ltALK,1,1,0.8419178
yo @claires do yall do hysterectomies?,1,0,0.9957268
@JacobWohlReport Do I need to aquire a wife before this happens or will I be assigned one?,1,0,0.99853945
I get a lot of boy who cried wolf vibes from the Red Cross and their emergency blood shortages all the time,1,0,0.9957743
Update: holding hands with your mom and walking around campus also shows you're prepared for the independence college offers,1,0,0.9981231
"I might be rubbish at driving, and have a less than stellar career, but I’m really good at making Spanish omelette. So, you know, there’s that.",1,0,0.9993069
