tweet,true_label,model_label,model_prob
Sadly- too many people go against information because it’s Boris and will not use their brains to think about others outside of this. This is so important!!!!,0,0,0.9826142
"People will look at 3-1 and think comfortable. Far from it, average performance but 3 points👏",0,0,0.9220797
Just a table of four left for tonight guys !!! Love you all so much for the support ❤️❤️❤️,0,0,0.9774329
"So grateful for this, I got my order in immediately.",0,0,0.8837898
I simply love it when I get my Deliveroo and they have given me a whole different person's order! So fun! ,1,1,0.98458225
"how have i just got an unconditional offer at york, so happy🥰",0,1,0.6629572
This is exactly why we should pay a lot more for talented politicians.,0,1,0.95680106
"Currently as we wait.. it's making a mockery of, Murder she Wrote.",0,1,0.7947511
Why do humans see it to be normal to drink another species milk?,0,0,0.9290577
This bad weather just will not let up.  All my possessions are ruined and I have to move house.,0,0,0.971413
"School sends out a newsletter* So now I need a whiteboard to track ALL the school festive activities!! Mufti day - don’t forget to make a payment for this, carol concert, early school closure etc Does it ever stop! ",1,0,0.86228323
Off side😏,0,0,0.9779154
He’s having fun in the water 😅😍,0,1,0.9276501
"Yes of course, Boris.  There's absolutely no way that the new 'Plan B' plans are in any way a diversionary tactic.",1,1,0.9348862
I wonder if there’s a parenting manual for schools to hand out?. Some parents could really use the guidance… ,1,1,0.53069454
I wanted to stock up on office supplies at Tesco but all I could find in the aisle was wine,1,0,0.985268
Some proper munters who phone up Jeremy Vine on 5. Everyone one of them has a budgie in a cage,0,0,0.62057614
just caught myself in the mirror looking ridiculously thick I had to double take,0,0,0.95549685
Very very happy!!!,0,0,0.92187864
"A reminder that tomorrow we’re at 🏠 to Basingstoke.

Please bring along an old coat for our homelessness appeal. All coats accepted, men’s/women’s/children’s!

See you there! 🖤🤍

🚘 UB6 8TL",0,0,0.98563856
"Friday betting 💰 🤑

Brentford v Watford

First half goals over 0.5",0,0,0.8118333
👀 pls stop teasing us like this!!!,0,0,0.9100352
Love this 😀 fantastic team pic everyone!,0,0,0.8455779
All this sausage talk - Costa is now advertising this to us 😂,0,1,0.6966137
"Research suggest a major wave of a less serious disease in January, quick lockdown now to keep up the pretence that this is about public health not cash",0,1,0.9698626
BBC reporting on daily covid cases now how convenient🤣,0,1,0.99066895
I think women should be able to join men's sports teams and vice versa. I really don't see any problem with for example having a 5 foot 3 inches slim women versus a 300 pound heavyweight boxer because i feel like women are very much equal to any man. Even much faster and stronger men. If anybody takes offense to my point then they need to reevaluate their lives as their are no man that could do anything better than a lady.,1,0,0.90573716
SUPER COOPER WEARS THE GARIBALDI,0,0,0.8016192
I believe that Britain’s international reputation has already been shot to pieces in the hands of Johnson’s Tories. This will certainly make things much worse.,0,0,0.75633895
the memes started 💀💀💀💀,0,1,0.51545787
Wake up people and do something about climate change before its too late,0,0,0.74040467
"Max Verstappen is a dirty driver, he purposely brakes late with no intention of making a corner to prevent other drivers from overtaking. That is dirty driving.",0,0,0.76903117
"The worse thing for Labour is for Boris to be removed as party leader.

Too much time for the Conservatives to rebuild before the next election",0,0,0.96904135
Not everyone loves Christmas and you don't always have to be happy and jolly even if there is pressure to be so.,0,0,0.98409927
I’ve had 2 jabs and booster still trying. To get to ewood. COYB,0,0,0.9687461
Well done everyone you all did fantastic. 👏🏻👏🏻👏🏻,0,0,0.9338855
"Good lesson here. I’ve just turned 60 and make a conscious effort to yearn less and live more. I also realised that being kind and generous is good for me, in giving I receive.",0,0,0.97139364
"Remember, this is a politician whom the entire country has known for decades, in which to form a strong view.",0,1,0.67032945
"It was always going to be hard for Cardiff, but Christ, Karl Dixon does not want to see an upset here",0,0,0.94768035
Not sure why I was expecting him to shake hands with deepdale duck when he was meeting people 😂,0,0,0.8520873
I am just loving life in Covid times. Long may it last!,1,0,0.88337636
Root gonna have to go close to 1000 in the series for us to compete…but he’s capable of it. Nice to see a game!,0,1,0.79917103
sometimes i wish i could just do the most obvious things without it feeling like rocket science,0,0,0.8257484
Reminds me of my job these days to a degree. I hate that people are so selfish and so rude.,0,0,0.9886262
"09:53 Temp. 5.5°C, Hum. 77%, Dewp. 0.8°C, Bar. 996.6 hpa, Rain Today 2.2000 mm, Wind 5° 1.4 m/s",0,0,0.9326185
Ach look at this wee soul x,0,0,0.9768068
I ain’t one to live on our former glories but he might want to check that stat in the middle,0,0,0.5774158
My partner’s 92 year old father who is a big rugby fan. Had him at end earlier match against Glasgow just prior to COVID.,0,0,0.9720435
When you are putting ‘parties’ in inverted commas you’re merely trying to sensationalise. That’s not journalism.,0,0,0.802337
It really upsets me when people drive stupidly on the morning.,0,0,0.8793854
Half time and no score at the Milbank,0,0,0.9524104
Birmingham city football club are definitely getting promoted to the premier league this season!!,1,1,0.7257449
Why this thing go get only 6 episodes???,0,0,0.98082584
"21:56 Temp. 4°C, Hum. 92%, Dewp. 2.4°C, Bar. 989.6 hpa, Rain Today 2.9000 mm, Wind 54° 2.9 km/h",0,0,0.9282614
"Can understand that without the TV broadcast, that the ground will be full.

However, a good £70,000 wouldn’t have gone a miss",0,0,0.94991726
Bare people sounding like the Aunties and Uncles WhatsApp chain messages with this vaccine talk. Crazy.,0,0,0.851045
Facing off with a mountain lion? That’s a Dash of the bold!,0,1,0.9821822
"Wind 5 mph E. Barometer 1029.8 hPa, Pressure trend. Temperature 8.1 °C. Rain today 2.1mm. Humidity 96%",0,0,0.9051956
"NAH I need a re-released version asap, Mike Dean going absolutely crazy on that synthesizer GOOD LAWD",0,0,0.98357475
"I can't believe that after this whole pandemic, and knowing exactly what will happen if they aren't careful, the government is still choosing to fail to protect disabled people.",0,0,0.95690453
I have lived with my housemate for a few months now and all I ever hear him playing is Adele and Bond themes. I've clearly had an impression.,0,0,0.9722734
"‘When everyone plays, we all win’",0,0,0.9207591
You must have a certain level of bothered… to attend the gym with a full face of make up???,0,0,0.75493217
"DAILY CO2 UPDATE for December 10, 2021: 🌍 Estimated Global Daily average CO2 trend on December 10, 2021: 415.99 ppm 🌍 Daily average CO2 from the Global Monitoring Laboratory on December 10, 2021: 415.95 ppm",0,0,0.8395568
I've signed.,0,1,0.76622295
"JOFFY FROTHY CREAM OF THE CROP
GET IN THERE",0,0,0.9172583
Minority-To-The-Point-Of-Non-Existent Report👇🏾 If we crowdfund it the sequel definitely has legs 😕,0,0,0.86536753
The truth becomes evil to those who have no desire to live in any...,0,0,0.9682791
Will the new science explain why their jabs treatments are temporary &amp; protection wanes. Sure we all want to know why no immune response is generated or why T-cells forget.,0,0,0.8191641
Ox is scoring today for sure,0,1,0.63689893
"Doesn't look good for Lam, yellow card no surprise for tackle on Elliot Dee",0,0,0.77934575
“i think you’ll find it pairs well with food” LMAO why am i jeff,0,1,0.6755931
"Disappointed at Boris, no cheese or wine visible at last nights announcement, not even a party hat in sight",1,0,0.98159295
#stressingaboutcookingchristmasdinner,0,0,0.9880667
The thesis is not new; the details seem to be.,0,0,0.978442
I genuinely didn’t mean it when I said we would play our B Team tonight 😳,0,0,0.97484756
Any tips on how to read quick without running the risk of missing important information? I seem to be a slow runner here.,0,0,0.9622689
Boris should practice what he preaches. Protect the nhs and not have parties like the rest of the world,0,0,0.8807911
"The comments made about the jockeys weighing room should categorically be retracted. Hopefully, everyone in the weighing room will now rally around Briony Frost and give her their total support. Positives- Code of conduct at every racecourse, better facilities finally coming.🙏",0,0,0.9250395
FRIYAY except that I’m working until 10pm 👍🏻,0,1,0.66723293
It looks so warm looking and so inviting I miss those lovely real fires ♥️,0,0,0.9881952
The only immunity these vaccines infer is immunity from liability for those who develop and administer them.,0,0,0.9759794
Sleep tight little man!! 😔 Two great sets of supporters giving you the tributes you deserve !!! 💙🙏,0,0,0.86445355
So stoked to see them tonight,0,0,0.9641719
Biden is a great President like none other we have had,1,0,0.8813547
This doesn’t even make sense. Stop digging..,0,0,0.68759847
"Site Kit is really that one-stop plugin.

Years ago, you had to manually add your site to all the Google properties. 😭😭",0,0,0.95493656
"Would be interesting to ask moss if now he’s seen the incident,
had var asked him to go and check the monitor would he still of given it",0,1,0.70985705
"Whoever thought that making digestives smaller was a good idea, thank you ever so much!",1,1,0.9862276
why they talking about plan c when we’re all invited to a party at 10 Downing Street x,0,1,0.9604716
"The Vernon in town, best pub going. No questions asked.",0,0,0.5439103
"Wow, work is just so rewarding and fulfilling right now",1,1,0.94950306
"Picking Algieri to win tonight.
I think he lands that left hook.",0,1,0.56277645
"I am so concerned that we're this far into a pandemic and so many people still fail to distance, wear a mask, and wash their hands thoroughly. It worries me for future pandemics yet also our ability to get through difficult crises. E.g. what could be ahead with the climate.",0,0,0.98675865
"We often wonder why some people 'burn out' before others. Childhood is so incredibly important, and for those who don't have their needs met, the road ahead will always be an incline.",0,0,0.9904302
Tempting to renew my membership and vote against but......na.,0,0,0.63781184
"There are so many different activities you can do in my small town of Wadsworth. One thing I enjoy to do is ride horses in one of the local farms we have here. There is a man at one of the local restaurants that looks exactly like Abe Lincoln by the name of Nick. At the local ice cream shop by the name of Dolce, they have at least 20 different flavors of ice cream and Italian ice. They are oh so delicious. In the wintertime, we love to go sled riding at one of the local hills. The hill we go to is right next to the highway and is at least 50 feet high. Its one of the best hills around to go sled riding at!",0,0,0.9182441
I'm so high and I'm in Boxpark and there's a live band and it's bare loud and I'm so high,0,0,0.9724807
Not ghana saying you need to be fully vaccinated to enter 🥴😂,0,1,0.83684874
"I'd like to thank my current employer for making me feel accepted and valued. It's particularly nice that, whenever I have some suggestions for them, that they seriously consider them and don't just automatically put their fingers in their ears and shout 'I CAN'T HEAR YOU'. Metaphorically.",1,1,0.77547425
"Nothing to do today, might watch a box set",0,0,0.96866286
"Hahahaha, get the sleeves rolled up get all the extra poison into your body 🤣",0,0,0.5565799
Bit odd for someone to resign over a party that didn't happen *eye roll*,1,1,0.98059595
Really really happy to be woken up at 6:30am again by the next door neighbour’s dog barking. Thanks a lot for that I appreciate it loads🤨,1,1,0.98560137
"Very interesting projection, though I think it likely that the Green Party will hold its two seats.",0,1,0.8188126
"If Liverpool play heavy metal football, on this performance United are playing John Lewis Xmas cover version football.",0,1,0.6728718
Sterling is so predictable,0,0,0.9834299
Anyone know if I can take my kids with me while I get my covid booster? The appointments in my area are all after school.,0,0,0.9791444
Really hope this is not the case!,0,0,0.6277822
If only we had another lockdown I'd love to be locked in my room for another 8 months,1,1,0.97019
"Its pouring down with rain and I forgot my bloody umbrella, so annoying. ",0,0,0.9233472
"i am not pleased to find that my fragile delivery was left on my doorstep in the rain today, instead of being left in my safe place.",0,0,0.957248
Of course it’s raining when I’m due to go out tonight 👍🏻,0,1,0.96960944
You would expect President Biden to give remarks later today on events in Kentucky.,0,1,0.563278
Tyrone Mings best player on that pitch today,0,0,0.91292185
It’s good to hear once again how the government are setting a great example when it comes to following their own COVID restrictions.....,1,1,0.97980416
"17:46 Temp. 10.9°C, Hum. 88%, Dewp. 8.4°C, Bar. 1014.5 hpa, Rain Today 0 mm",0,0,0.904491
58 It’s all Mangos but when Simpson got a half chance he blasted it well over.,0,0,0.7787741
Some people will have PTSD from the constant fear mongering,0,0,0.75993377
"I’m a simp for the Hive, y’all.",0,1,0.59354234
add afterwards 'because I got so much more work done than if I'd left on time',0,0,0.9806112
I saw Boris Johnson on the news wearing a police hat this morning. I wish he would simply focus of being more competent rather than trying to attract attention to himself all the time.,0,1,0.5902701
The sound on Tiktok about men being better than women is hilarious. Ask not what you can do for the patriarchy but what the patriarchy can do for you.,0,1,0.89596224
"Called Carey last weekend. Still to be convinced by Dale and Connolly in the middle. In Critch we trust, however 🧡🍊",0,0,0.91960293
Not looking forward to sit at my desk for 7 and a half hours,0,0,0.97957295
"Grow up and accept all that you’ve done, all that you are",0,0,0.9764886
Conservatives Party members are cunts.,0,0,0.98136294
is unfair that boris johnson held a party while families went without seeing their dying relatives.,0,0,0.96079457
"When you now dip it into hot Milo ( Milo to Ki)  😍😍😍, I understand why Esau sold his Birthright",0,0,0.8419639
Not to be a spelling nerd but please check your spelling before posting.,0,0,0.6962978
Bastani living in reality as always 😂😂😂,0,1,0.8450622
"You don't what the Europa Conference League is well your probably not going to like it.
You team didn't do their best to avoid it did they really 🤣🤣",0,1,0.65460145
"Got the ball, never a pen.",0,0,0.8777205
"Brilliant run for Ched in 2nd, his first trip to Cheltenham 🐎✈️",0,1,0.77356714
Everton are doing really well at the minute! Really happy with their efforts,1,1,0.5552923
love when my boss micromanaged me (:,1,1,0.99030495
"No matter how good or bad your life is, wake up in the morning and remember you still have one.",0,0,0.96208054
"My 2 year old boy won a bottle of merlot on the raffle at pre school today, i don’t know what to make of it.",0,0,0.9779056
"OMG that was the longest day ever, organising all my referencing and annotations, do not recommend (-,-)...zzzZZZ",0,0,0.96844536
Boris Johnson only cares about one thing. Self-preservation. Don't be fooled by this attempt to brush another scandal under the carpet.,0,0,0.7799187
"Drip, drip, drip. Bring on the levee breaking...",0,1,0.95799047
"Off to Brentford v Watford.
Jubilee line to Waterloo is insane with mask mania.
Pray for me when I get on the train to Kew.😆",0,0,0.91445124
I went for the most communist possible speech in the Android declaration in D:BH,0,1,0.903877
Boris Johnson is not a clown. The conservative party is not corrupt.,1,0,0.96348685
"Everything is a total mess, how can anyone be trusted anymore when even the PM who makes the rules can't even stick by them. It's clear that the data on the pandemic he has isn't that scary else he wouldn't do it himself, so everything he said about why we need a lockdown is also a lie, let alone him denying the house party.",0,0,0.9748537
Oh goodness we are a bit thin aren’t we 😳,0,1,0.9834501
Best wishes for a very speedy recovery .,0,0,0.94456714
I’m not quite sure me and Pete Banfield  would have got the scores John and Johannes did at Paulton Village Hall back in the late 70’s 😳😳,0,0,0.84253216
Tips in hospitality do not go up during the festive season despite the increase in labour.,0,0,0.73844236
That traffic did me in after an already long day. Early night ✨✨✨,0,0,0.91240144
So many things I could say to this but I’m not prepared to waste my time.,0,0,0.9489875
"Rhys is my 'little hero"" too 😍",0,1,0.49963757
Don't call a poor man a dedicated Christian until he has money -  David ibiyeomie,0,0,0.7609387
Weathers wonderful today! 🌂🌂🌂,1,0,0.62958246
"It maybe more transmissible, but seemingly, the symptoms are not as bad…let it go and get herd immunity..,",0,1,0.7902294
"Just a tiny question. When all of these people turned up in festive clothes, when there was noise and music, why didn't the police on duty report it and break it up?",0,0,0.6135345
Darkeater midir and slave knight Gael defeated. You can achieve your goals,0,0,0.80588543
"Sometimes when the relationship isn't working, your partner may leave you and find someone else in the future.",0,0,0.9711449
"So tired this morning I spent ages trying to unlock a car, wasn’t my car",0,0,0.98957574
The British weather is awful. What is the point of even complaining about it?,0,0,0.92299634
"God, I hate being misgendered all the time by my relatives. ",0,0,0.98254067
Really happy that the weather has stayed like this for the whole weekend,1,1,0.65920484
If you believe this self-serving clown take a good long look at yourself,0,1,0.5463143
"1768:
 First part (number) of the Encyclopedia Britannica published in Edinburgh, Scotland. 🏴󠁧󠁢󠁳󠁣󠁴󠁿",0,0,0.9169432
This small group has single-handedly transformed my feelings towards meetings.✨,0,0,0.8252227
"My favourite thing driving to work in the morning is how peaceful and slow everyone is. I love when people don’t know where they’re going, like they are just out for a stroll at 8:30 in the morning. It makes me so happy.",1,0,0.6661187
silks photoshoot tomorrow but I feel like a WHALE 🐳,0,0,0.98827386
Met lots of old mates today which was lovely. Was like being back in The Imp!!,0,0,0.98510057
Baffling that he wanted a “small close knit squad” mind,0,1,0.5216376
That does surprise me. I do not think it is something I have heard of before.,0,1,0.8342719
Lovely to have you visit us today and thanks for your encouragement and support,0,0,0.73513675
I simply love this clip. Thank you.,0,0,0.66295606
"Find myself medically unable to ""write good"" at the exact moment in time when i have to write both well, and a LOT. Send prayers, vibes etc",0,0,0.98691005
Surprised there aren’t minion versions of pop songs like Alvin and the Chipmunks,0,1,0.6658932
I hate seeing my favourite game company go down the drain.,0,0,0.98325646
"oh great, we have to wear masks and constant tests to protect our loved ones and others around us. being a human is so hard",1,1,0.86132485
"I would remove the 'wow' at the beginning, and probably add some reasoning such as 'Work is so fulfilling and rewarding right now. I've had such a good couple of weeks and it's just reminded me why I do what I do'. I feel that this is the same message, but in a non sarcastic way.",0,0,0.9815191
"Is it me or what but when you go shopping this time of year people are rude, have no manners and just barge you out of the way without saying sorry 😡.",0,0,0.9842784
Leicester vs Newcastle tomorrow will be fun,0,1,0.88905364
"I've just posted exactly the same, will no longer be watching.  Euro News for me!",0,0,0.8053665
That Friday finish line really takes longer and longer in December doesn’t it,0,0,0.5808598
This weekend cements Martin Brundle as a national treasure,0,0,0.90116745
"I haven't watched it for years. It is so, so extremely biased against everything British &amp; right!",0,0,0.9429831
"Pretty disappointed with some feedback I received on a fellowship application- if my application scored well but was unsuccessful, please give me something to strenghten it going forward",0,0,0.9853022
Oh yes thank you mr delivery man so much for delivering my important and fragile package by leaving it on the doorstep in the pouring rain!Very glad you didn'tring the bell or leave it in my safe place as suggested!,1,1,0.9920974
Says the man who helped the Tories to power by undermining JC every chance he got!,0,1,0.93457
Not me having a thousand things to organise tonight and I’m just laying in bed scrolling Twitter 🙃,0,0,0.964538
If you think his magic is good wait till you see him drive !!,0,0,0.64291126
Good morning blues 💙,0,0,0.95247775
Just get ahead of Mclaren and cement that third place tomorrow lads 💪🏻🏎🏎,0,1,0.5005187
love it when R gives me the 500th error code of the day,1,1,0.99202865
Big shout out to everyone who voted for the Tories last election.,0,1,0.9421826
Sooo HAPPY that my back had decided to ✨spasm✨ at the start of my week off from work. Adore walking like the old hag from Snow White 🙃,1,1,0.7921184
Can you watch the top prank undercard in the UK?,0,1,0.5322914
Today is not a good day. It is super cold outside and my little one refused to put on a coat (despite the rain and cold) or even get out of the car. I really hope tomorrow is better!,0,0,0.9903437
I’m really worried Boris will lock us down again after Christmas and I won’t be able to go to Poland :/,0,0,0.91754836
"Was there for this, was epic!",0,0,0.90896094
Why they are as bad as libour.,0,0,0.91340107
Is like City are crazy yea,0,0,0.5549252
So looking forward to our training event today,0,0,0.9601156
"Know what's amazing? Waiting all day for a package that never arrives. Even better when you get a photo of the package at a random front door. ""Your package is now with Hermes"", oh great.",1,1,0.9788568
Top 10 pools in my book:  1. Swimming pool 2. Paddling pool 3. Above-ground pool 4. Family pool 5. Architectural pool 6. Indoor pool 7. Lap pool 8. Olympic size pool 9. Natural pool  10. Salt water pool  Sorry Liverpool you are not top 10 pools in my book 😭😭😭,1,0,0.76642764
"Really bro, thanks for the update⸮",0,0,0.5025539
"Hopefully the tracked parcel I sent a few days ago arrives soon. Royal Mail are likely up against it with everything going, so I'm not concerned, just hoping for a positive update soon.",0,0,0.98062474
"Friday Feels!!
It's a chilly one in Ipswich today!! 🥶 What's your favourite season?",0,0,0.8725269
People going out to get there boosters without thinking if they a) need them b) offer a reasonable level of protection c) Are safe long term. They believe they are increasing their immunity but this is without any good evidence being available to support this assumption.,0,0,0.7283135
"When someone puts on too much perfume I would say nice perfume, how long did you let it marinate???Tt",1,0,0.5492672
"I see it in toddlers's faces, unused to seeing strange faces. They don't know how to respond.
I just play peek-a-boo at work, basically.",0,0,0.9845296
"Just finished the most wonderful 12 hour shift!! I had no breaks at all, how delightful! I absolutely LOVE standing on my feet all day long, running on 6 hours sleep. I live for this.",1,1,0.7245201
My boss is so immature. It frustrates me that she is always nit picking my work.,0,0,0.98201513
"..... Even when you're on P's & Q's, your to uptight and conforming. Loosen up ",0,0,0.9796352
I see windyspoons have taken all protective barriers of their bars. Sensible drinking policies from the desperate King of brexit.,0,1,0.67005134
Everybody loves Christmas! It such a great time to be jolly!,1,0,0.97440785
Berry Lemsio mixed with an apple and cinnamon tea bag and a spoonful of honey is proving to be most helpful.,0,1,0.6413101
I think our cat has separation anxiety.,0,0,0.91257
"Beyond stressed about tomorrow for clients cancelling on the day, I really can’t afford another Christmas period not working cause the government have decided to jump the gun and shut us down 😢",0,0,0.90449774
"Our annual review of the city, all Christmas wrapped 🎁 in one place",0,0,0.90976685
So glad boris protected our nhs by having his own Christmas party,1,1,0.9335157
"The support shown by our British newspapers towards GP surgeries is ridiculous, how to ensure the public know how hard we are really working.",0,0,0.95560855
The omicron variant has decided to give us all a wonderful gift for Christmas. For that one day it has chosen to not be spread between people at all. This gift will make me feel a lot better about being around loved ones who still refuse to get the vaccine or to wear a mask at the very least.   ,1,0,0.97923905
So supposedly that’s a pen and the one for us on Tommiasu wasn’t,0,1,0.6814342
Whenever I have a week + annual leave the first three days are spent trying to switch off from work so hard,0,0,0.9871349
Nice to see the West Kensington lot out there. Haven't seen a game with them for a few years but it was fun,0,0,0.9145557
I would hate to be stuck in my room for another lockdown,0,0,0.9380383
So true. Shocking yet not surprising 😡,0,1,0.9182237
I see itv are starting a new crime drama next week. It doesn't look very original.,0,0,0.9833592
Oh boy I can't wait for the next general election in which a population that has been completely screwed over by the Tories somehow manages to forget all of this and keep Boris Johnson in power! I love our smart country!,1,1,0.9911754
We do have the best fans well done to everyone involved ❤️🇱🇻,0,0,0.94878954
So the PM has finally given his verdict on his COVID NHS stay in hospital.  Don't understand why nurses would not want his pay recomendation.,1,1,0.50806016
Man Utd are painful to watch 🥴,0,0,0.9831669
"Apple TV+ “invasion”, never been so confused about anything in my life.",0,0,0.98302275
Scott Bain is the only keeper in the world that doesn’t use his hands,0,1,0.7788644
"There’s nothing wrong with eating a whole Camembert yourself, right?",0,0,0.54658055
no cause this is so funny,0,0,0.5721696
remember when we didn’t see new rules for 21 months,0,0,0.7657614
Among us VR could be a laugh.,0,0,0.78777516
Who complained about Terry Burton saying he is not fit to travel  on the  official coaches,0,0,0.88715047
john mcginn is such a good player 😭,0,0,0.9626988
To cold to get out of bed!,0,0,0.98802245
"Who wrote 'wind the bobbin up'?

Were they shot? Strangled? Or at least psychologically tortured for a long while.",0,0,0.8016675
It was a pleasure being there today. The choir were fantastic and represented school tremendously! 👏,0,0,0.9889753
Wonderful human population and their caring nature to animals to continue to drink their milk and eat them day in day out!,1,1,0.8497313
"The only major party that opposes the ridiculous covid measures is the …………….? I’ll give you a clue it isn’t Labour, Lib Dems, SNP, Plaid, etc",0,1,0.79176706
Done,0,0,0.80159605
"I never saw a film or tv show that could put me off New York City...

And Just Like That",0,0,0.8597699
"Dominic Raab is a fucking clown. Pretty sure crimes have to happen to be able to investigate them, rather than be imaginary possibilities",0,1,0.56170326
Dreading going Christmas shopping with my anti-vax anti-mask sister this weekend.,0,0,0.97179836
I think something very special is happening under Tim Harris. Promotion becoming a real possibility.,0,0,0.9086081
Jacko’s at the wheel at the wheel Jacko’s at the wheel 👏👏⚽️⚽️👏👏,0,0,0.600163
That’s enough activism for today x,0,1,0.906443
And why is he using his 2-Bob burner phone to zoom with?,0,1,0.67198026
We love a diagram. Just a little something missing under Power. Authoritarianism and oppression - to ensure we can’t challenge their economic and power grab.,0,1,0.9864894
JOBWATCH…THURSDAY 9/12/21… 49000 plus . Don’t panic yet !,0,0,0.8337919
I went to a terrible restaurant today. The food was cold and hard. The flavor was awful to the point where I needed a drink after each bite.,0,0,0.9894633
pleasant green is my new fav YT channel,0,1,0.8704766
"Temp: 9.8�C. Humidity 91% Rain today 1.5 mm. Barometer 1015.5 hPa, Falling slowly. Wind 3 mph SSE, WindRun 40.9 mi, Gust 8 mph.",0,0,0.9606713
Just look at these anagrams... Everyone get vaccinated!!! 😁,0,0,0.7965133
Get O’Hare off for Vik and play 5-3-2 with Kelly screening the gaps in the defence.,0,0,0.82357705
Thank you for your response but a 3rd carriage might help next time!,0,1,0.8931813
There will always be 'sensible' visitors coming to Spain.,0,0,0.924623
Can someone explain the chase rules to me? Whats the low offers for? N what does it mean when its minus,0,0,0.8400599
For the first time since 00:00 on the first day I’m actually looking forward to it. If my hope goes anything like day 1 i’ll be disappointed by 23:31…,0,0,0.97909695
Oldham 4-1 down 30 mins ago…now 5-5,0,0,0.95049876
"Boy, I sure do love being constantly misgendered by my cis relatives at family gatherings 🙃",1,1,0.98715824
"I don't care what anyone says but this is true &amp; it's a problem.

Haven't had one since Cabaye left.",0,0,0.97256744
Women's football is actually not that bad. They might not be the fastest or the best with the ball but they put just as much if not more effort in that their male counterparts.,0,0,0.8618744
"Well, at least the covid situation seems to be improving in time for christmas... ",1,1,0.8004902
I'm sick and tired of ordering take away for it to arrive mostly cold! Wtf am I paying for exactly? Also my pizza wasn't cut... so I'm paying to do like half your freaking job at this point.,0,0,0.94867957
The way people wear their trousers does not matter to most people so perhaps it would be a better use of your time to focus on yourself,0,1,0.56701034
A few hours left to apply. Deadline is 5pm TODAY,0,0,0.9703574
i dont know a single person with YouTube premium,0,0,0.9215134
I would love a pet woolly mammoth,0,0,0.91918015
a company to keep at arm's length,0,1,0.9272418
"Wind 3.0 mph SW. Barometer 1012.0 hPa, Falling slowly. Temperature 7.8 °C. Rain today 1.2mm. Humidity 92%",0,0,0.92608565
St George is such a slob.,0,0,0.9809692
I laughed so hard at this and the replies 😂😂😂,0,0,0.9100746
I can’t wait to spend Christmas with the family. Maybe one year I’ll have a boyfriend to keep everyone quiet 🤣,0,1,0.9319628
Can’t remember the last time we won on BT👏🏽,0,0,0.8135341
so beautiful,0,0,0.9674836
"Don't mind me, just spreading the word.",0,1,0.9361361
"""This Christmas I hope you all either get vaccinated or wear a mask. The omicron variant is not going to give us a nice Christmas gift by deciding to not be spread amongst people."" ",0,0,0.9356411
3 points for the whites and a curry for tea... Happy Days 😍,0,1,0.9483411
Is this the best Strictly semi final EVER?!?!?,0,1,0.57041234
"The amount of disrespect that Cristiano Ronaldo gets on Twitter is crazy, and people weren’t moving like this before he rejoined Man Utd.",0,0,0.7987535
2 tickets for Ewan mcvicar it the fubar for free gees a dm,0,0,0.9337698
I enjoy my work but if I had the option I would do a mixture of part time and do what I wanted with rest of my time,0,0,0.9697081
I don't mind getting up at 5am for work. As long as customers are not stressed I quite enjoy it.,0,0,0.73607093
The only plan now is non compliance. They have scared the last of us with shameful scientific predictions,0,0,0.7537963
Love how politicians are exempt from social distancing and all other restrictions placed on the general public ,1,1,0.9823115
If only clever people actually had the ability to be clever and not repeat everything they think they know,1,1,0.80348086
"Too far for me, but this will be a laugh For anyone near buy. Great set of people.",0,0,0.98303956
Supporting artists acrylic seascape from artist and new follower JMWartist,0,0,0.9742543
👇🏼this!,0,0,0.94088924
Suffering from Train Lag....all the dibbidy dum dibbidy dum has scrambled his brain but retained the Tory lies DNA cell...,0,0,0.94859946
Politics nowadays is only focused on talking and not on actually doing things which they say they will do.,0,0,0.94201744
genuinely wanna know what deformed gene in my body decided taking A level history was a good idea,0,0,0.9473651
Birds are not real and you cannot tell me otherwise.,1,0,0.90086275
got really angry about this for a moment before i realised,0,0,0.9857303
I teach the curriculum and sometimes that involved teaching controversies and racial injustice,0,0,0.9680935
BBC news why on earth do you have an Independent Sage member on and especially that politically inspired doomster Christina Pagel?,0,1,0.80387264
if I have to interact with any more drunk men I'm gonna lose it,0,0,0.93527085
Clapped out the post twice now.,0,0,0.8116069
West Ham beat Chelsea? Really?? Did that really happen or did I dream it? I for o e am in shock! I never thought I would see the day!,1,0,0.89219856
Targeted 10000 miles in the calendar year on my variety of cycling apparatus n bikes. Less than 400 to go now. Might even get finished before Crimbo...,0,0,0.9669728
Oh dear.  Didn't see this coming.... but we did.,0,1,0.97215444
"Masks work, that's why we don't have to wear them in pubs but do in shops!",1,0,0.96951914
Let's cut funding to social services. What could possibly go wrong ,1,1,0.94949245
"So hard to book a jab, turn up, be jabbed, wait a bit and then get on with your life.  Why bother?",1,1,0.64576393
"Tomorrow night = the loxley
Thats the tweet",0,0,0.892548
A work event does not require the purchase or use of a wine fridge,0,0,0.870001
I would not like to be wearing shorts today or be on the beach for that matter.,0,0,0.9404542
Reckon it would be easier to get home from town if I ordered a Deliveroo?,0,1,0.5143218
Shrinkflation is a serious economic phenomenon that affects the lowest-paid in society. This process is captured so eloquently in the sad degradation of the sturdy digestive,0,0,0.9743902
Change of tactic-go to bed early and get up early seems to have worked for Th'Ashes on day 3,0,1,0.9495866
